X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,TypeOfSteel_A300,TypeOfSteel_A400,Fault_class
526.0,676.0,1470973.0,1471038.0,,,116.0,,109.0,,1692.0,80.0,0.6217,,0.4333,,0.7813,0.5603,0.0,3.2876,2.1761,1.8129,-0.5667,-0.0336,1.0,1,0,Other_Faults
741.0,756.0,614880.0,614919.0,392.0,19.0,39.0,40498.0,77.0,127.0,1360.0,,0.8882,0.3299,0.3846,0.011,0.7895,1.0,1.0,2.5933,1.1761,1.5911,0.6154,-0.1929,0.8682,1,0,Other_Faults
132.0,148.0,682028.0,682128.0,836.0,38.0,101.0,86830.0,80.0,129.0,1360.0,,0.1941,0.4775,0.16,0.0118,0.4211,0.9901,1.0,2.9222,1.2041,2.0,0.84,-0.1886,0.9998,1,0,Other_Faults
1288.0,1302.0,1388373.0,1388398.0,159.0,25.0,29.0,18514.0,105.0,128.0,1687.0,80.0,0.4564,0.5457,0.56,0.0083,0.56,0.8621,1.0,2.2014,1.1461,1.3979,0.44,-0.0903,0.5789,1,0,Other_Faults
214.0,226.0,238008.0,238020.0,113.0,12.0,12.0,11369.0,86.0,115.0,1687.0,80.0,0.2537,0.2153,1.0,0.0071,1.0,1.0,0.5,2.0531,1.0792,1.0792,0.0,-0.214,0.2583,1,0,Other_Faults
656.0,666.0,336137.0,336152.0,114.0,10.0,15.0,11618.0,77.0,122.0,1687.0,80.0,0.7777,0.24,0.6667,0.0059,1.0,1.0,1.0,2.0569,1.0,1.1761,0.3333,-0.2038,0.266,1,0,Other_Faults
507.0,517.0,399348.0,399363.0,116.0,10.0,15.0,11910.0,75.0,123.0,1687.0,80.0,0.6011,0.2267,0.6667,0.0059,1.0,1.0,1.0,2.0645,1.0,1.1761,0.3333,-0.1979,0.266,1,0,Other_Faults
530.0,538.0,508200.0,508224.0,169.0,9.0,24.0,18067.0,87.0,127.0,1687.0,80.0,0.6283,0.1198,0.3333,0.0047,0.8889,1.0,1.0,2.2279,0.9031,1.3802,0.6667,-0.1648,0.3241,1,0,Other_Faults
1112.0,1133.0,808169.0,808480.0,,130.0,,,65.0,122.0,1687.0,80.0,0.6568,0.4514,0.0675,0.0125,0.1615,0.9905,1.0,3.5543,1.3222,2.4928,0.9325,-0.2371,1.0,1,0,Other_Faults
0.0,20.0,843312.0,843472.0,1613.0,104.0,172.0,144769.0,72.0,104.0,1687.0,80.0,0.0,0.4959,0.125,0.0119,0.1923,0.9302,1.0,3.2076,1.301,2.2041,0.875,-0.2988,1.0,1,0,Other_Faults
0.0,12.0,864919.0,865043.0,745.0,42.0,125.0,55239.0,56.0,,1687.0,80.0,0.0,0.4993,0.0968,0.0071,0.2857,0.992,1.0,2.8722,1.0792,2.0934,0.9032,,0.9996,1,0,Other_Faults
0.0,21.0,881709.0,881856.0,,68.0,162.0,144252.0,56.0,,1687.0,80.0,0.0,0.3686,0.1429,0.0125,0.3088,0.9074,1.0,3.2898,1.3222,2.1673,0.8571,,1.0,1,0,Other_Faults
649.0,661.0,911696.0,911833.0,806.0,61.0,140.0,87496.0,83.0,132.0,1687.0,80.0,0.7694,0.5097,0.0876,0.0071,0.1967,0.9786,1.0,2.9063,1.0792,2.1367,0.9124,-0.1519,0.9999,1,0,Other_Faults
0.0,9.0,950080.0,950188.0,709.0,39.0,108.0,68984.0,81.0,110.0,1687.0,80.0,0.0,0.2706,0.0833,0.0053,0.2308,1.0,1.0,2.8507,0.9542,2.0334,0.9167,-0.2399,0.9886,1,0,Other_Faults
0.0,14.0,971696.0,971813.0,949.0,43.0,118.0,76361.0,59.0,106.0,1687.0,80.0,0.0,0.4206,0.1197,0.0083,0.3256,0.9915,1.0,2.9773,1.1461,2.0682,0.8803,-0.3714,0.9999,1,0,Other_Faults
0.0,14.0,990037.0,990193.0,1183.0,80.0,162.0,91488.0,57.0,101.0,1687.0,80.0,0.0,0.4583,0.0897,0.0083,0.175,0.963,1.0,3.073,1.1461,2.1931,0.9103,,1.0,1,0,Other_Faults
0.0,14.0,1007200.0,1007319.0,996.0,45.0,120.0,78978.0,59.0,106.0,1687.0,80.0,0.0,0.4022,0.1177,0.0083,0.3111,0.9917,1.0,2.9983,1.1461,2.0756,0.8824,-0.3805,0.9999,1,0,Other_Faults
0.0,14.0,1030360.0,1030463.0,754.0,55.0,106.0,61497.0,63.0,106.0,1687.0,80.0,0.0,0.4771,0.1359,0.0083,0.2546,0.9717,1.0,2.8774,1.1461,2.0128,0.8641,-0.3628,0.9995,1,0,Other_Faults
0.0,14.0,1041924.0,1042036.0,862.0,37.0,113.0,69375.0,63.0,101.0,1687.0,80.0,0.0,0.4503,0.125,0.0083,0.3784,0.9912,1.0,2.9355,1.1461,2.0492,0.875,-0.3712,0.9998,1,0,Other_Faults
1289.0,1301.0,1132484.0,1132492.0,61.0,16.0,13.0,7145.0,105.0,127.0,1687.0,80.0,0.4576,0.3646,0.6667,0.0071,0.75,0.6154,0.0,1.7853,1.0792,0.9031,-0.3333,-0.0849,0.2018,1,0,Other_Faults
1598.0,1607.0,2932024.0,2932064.0,169.0,34.0,43.0,17673.0,85.0,120.0,1687.0,80.0,0.0948,0.5306,0.225,0.0053,0.2647,0.9302,1.0,2.2279,0.9542,1.6021,0.775,-0.183,0.5951,1,0,Other_Faults
196.0,209.0,652754.0,652766.0,54.0,22.0,22.0,6470.0,110.0,129.0,1467.0,100.0,0.2672,0.6539,0.9231,0.0089,0.5909,0.5454,0.0,1.7324,1.1139,1.0792,-0.0769,-0.064,0.2739,1,0,Other_Faults
702.0,725.0,1715826.0,1715848.0,333.0,28.0,27.0,35740.0,91.0,123.0,1623.0,100.0,0.8651,0.3419,0.9565,0.0142,0.8214,0.8148,0.0,2.5224,1.3617,1.3424,-0.0435,-0.1615,0.7955,1,0,Other_Faults
436.0,453.0,1120537.0,1120571.0,369.0,18.0,34.0,41469.0,52.0,148.0,1687.0,,0.5169,0.3616,0.5,0.0101,0.9444,1.0,1.0,2.567,1.2305,1.5315,0.5,-0.122,0.8627,0,1,Other_Faults
844.0,868.0,71768.0,71798.0,360.0,52.0,48.0,45627.0,113.0,141.0,1687.0,,0.971,0.5,0.8,0.0142,0.4615,0.625,1.0,2.5563,1.3802,1.4771,0.2,-0.0098,0.9419,0,1,Other_Faults
419.0,427.0,261033.0,261064.0,185.0,15.0,31.0,20399.0,97.0,124.0,1687.0,,0.4967,0.254,0.2581,0.0047,0.5333,1.0,1.0,2.2672,0.9031,1.4914,0.7419,-0.1386,0.4106,0,1,Other_Faults
721.0,732.0,,,226.0,12.0,27.0,24102.0,84.0,133.0,1373.0,40.0,0.9337,0.2391,0.4074,0.008,0.9167,1.0,1.0,2.3541,1.0414,1.4314,0.5926,-0.1668,0.4913,0,1,Other_Faults
15.0,149.0,2278497.0,2278909.0,,,,,19.0,134.0,1387.0,40.0,0.0216,0.3238,0.3252,,0.1476,0.4563,1.0,,2.1271,2.6149,0.6748,-0.1801,1.0,0,1,Other_Faults
1269.0,1290.0,340471.0,340499.0,230.0,41.0,42.0,20570.0,82.0,101.0,1353.0,70.0,0.0931,0.6088,0.75,0.0155,0.5122,0.6667,1.0,2.3617,1.3222,1.4472,0.25,-0.3013,0.8705,0,1,Other_Faults
1176.0,1208.0,360880.0,360936.0,1467.0,37.0,68.0,146487.0,83.0,124.0,1353.0,70.0,0.2143,0.1814,0.5714,0.0236,0.8649,0.8235,1.0,3.1664,1.5051,1.7482,0.4286,-0.2199,0.9999,0,1,Other_Faults
1152.0,1178.0,371477.0,371575.0,1283.0,109.0,118.0,160146.0,110.0,136.0,1353.0,70.0,0.2587,0.4965,0.2653,0.0192,0.2385,0.8305,1.0,3.1082,1.415,1.9912,0.7347,-0.0248,1.0,0,1,Other_Faults
1299.0,1305.0,385532.0,385557.0,107.0,13.0,26.0,10888.0,96.0,111.0,1353.0,70.0,0.071,0.2867,0.24,0.0044,0.4615,0.9615,1.0,2.0294,0.7782,1.3979,0.76,-0.205,0.266,0,1,Other_Faults
1331.0,1344.0,397980.0,398111.0,788.0,67.0,137.0,65200.0,61.0,,1353.0,70.0,0.0133,0.5373,0.0992,0.0096,0.194,0.9562,1.0,2.8965,1.1139,2.1173,0.9008,-0.3536,0.9999,0,1,Other_Faults
1064.0,1079.0,406616.0,406673.0,419.0,40.0,60.0,44609.0,97.0,119.0,1353.0,70.0,0.405,0.5099,0.2632,0.0111,0.375,0.95,1.0,2.6222,1.1761,1.7559,0.7368,-0.1682,0.9755,0,1,Other_Faults
1258.0,1270.0,422864.0,422886.0,184.0,21.0,24.0,16987.0,85.0,103.0,1353.0,70.0,0.1227,0.303,0.5454,0.0089,0.5714,0.9167,1.0,2.2648,1.0792,1.3424,0.4545,-0.2787,0.4366,0,1,Other_Faults
1155.0,1172.0,430639.0,430674.0,260.0,34.0,42.0,27974.0,96.0,119.0,1353.0,70.0,0.2675,0.563,0.4857,0.0126,0.5,0.8333,1.0,2.415,1.2305,1.5441,0.5143,-0.1594,0.8756,0,1,Other_Faults
1111.0,1130.0,2527319.0,2527390.0,747.0,62.0,72.0,76627.0,85.0,127.0,1280.0,100.0,0.2344,0.4463,0.2676,0.0148,0.3065,0.9861,1.0,2.8733,1.2787,1.8513,0.7324,-0.1986,0.9991,1,0,Other_Faults
1495.0,1560.0,123779.0,123815.0,1002.0,97.0,64.0,99456.0,87.0,116.0,1633.0,,0.0894,0.5718,0.5538,0.0398,0.6701,0.5625,0.0,3.0009,1.8129,1.5563,-0.4462,-0.2245,1.0,0,1,Other_Faults
1440.0,1450.0,220121.0,220146.0,138.0,17.0,25.0,16548.0,101.0,133.0,1633.0,,0.2241,0.448,0.4,0.0061,0.5882,1.0,1.0,2.1399,1.0,1.3979,0.6,-0.0632,0.4138,0,1,Other_Faults
1287.0,1302.0,3204829.0,3204845.0,191.0,17.0,16.0,20590.0,67.0,133.0,1627.0,40.0,0.3995,0.2042,0.9375,0.0092,0.8824,1.0,1.0,2.281,1.1761,1.2041,0.0625,-0.1578,0.3977,0,1,Other_Faults
1117.0,1154.0,1194359.0,1194414.0,1055.0,69.0,56.0,110262.0,72.0,125.0,1687.0,80.0,0.6319,0.4816,0.6727,0.0219,0.5362,0.9821,1.0,3.0233,1.5682,1.7404,0.3273,-0.1835,1.0,1,0,Other_Faults
1376.0,1384.0,3467552.0,3467567.0,64.0,14.0,15.0,6761.0,91.0,116.0,1690.0,60.0,0.3621,0.4667,0.5333,0.0047,0.5714,1.0,1.0,1.8062,0.9031,1.1761,0.4667,-0.1747,0.2288,1,0,Other_Faults
88.0,106.0,327251.0,327262.0,109.0,18.0,11.0,11746.0,100.0,119.0,1692.0,70.0,0.104,0.4495,0.6111,0.0106,1.0,1.0,0.0,2.0374,1.2553,1.0414,-0.3889,-0.1581,0.3329,1,0,Other_Faults
844.0,853.0,407114.0,407124.0,63.0,10.0,10.0,6207.0,78.0,114.0,1690.0,70.0,0.9905,0.3,0.9,0.0053,0.9,1.0,1.0,1.7993,0.9542,1.0,0.1,-0.2303,0.1954,1,0,Other_Faults
1333.0,1343.0,1638648.0,1638668.0,147.0,22.0,20.0,15513.0,91.0,127.0,1690.0,70.0,0.4107,0.265,0.5,0.0059,0.4545,1.0,1.0,2.1673,1.0,1.301,0.5,-0.1755,0.3359,1,0,Other_Faults
1110.0,1118.0,2817680.0,2817695.0,77.0,11.0,15.0,8602.0,98.0,125.0,1692.0,70.0,0.6785,0.3583,0.5333,0.0047,0.7273,1.0,1.0,1.8865,0.9031,1.1761,0.4667,-0.1272,0.2288,1,0,Other_Faults
787.0,798.0,2887288.0,2887307.0,137.0,21.0,19.0,15397.0,95.0,131.0,1690.0,70.0,0.9314,0.3445,0.5789,0.0065,0.5238,1.0,1.0,2.1367,1.0414,1.2787,0.4211,-0.122,0.3494,1,0,Other_Faults
974.0,985.0,3149617.0,3149629.0,101.0,15.0,12.0,10160.0,66.0,133.0,1692.0,70.0,0.8357,0.2349,0.9167,0.0065,0.7333,1.0,1.0,2.0043,1.0414,1.0792,0.0833,-0.2141,0.2432,1,0,Other_Faults
1420.0,1595.0,23288.0,23316.0,,179.0,42.0,,66.0,159.0,1688.0,70.0,0.1102,0.4322,0.16,,0.9776,0.6667,0.0,3.4444,2.243,1.4472,-0.84,-0.0596,1.0,1,0,Other_Faults
451.0,480.0,683320.0,683341.0,293.0,50.0,29.0,41492.0,133.0,151.0,1364.0,70.0,0.6613,0.5189,0.7241,0.0213,0.58,0.7241,0.0,2.4669,1.4624,1.3222,-0.2759,0.1063,0.8854,1,0,Other_Faults
534.0,545.0,756916.0,756929.0,78.0,20.0,13.0,10621.0,129.0,148.0,1364.0,70.0,0.783,0.4545,0.8461,0.0081,0.55,1.0,1.0,1.8921,1.0414,1.1139,0.1539,0.0638,0.257,1,0,Other_Faults
515.0,537.0,833989.0,833995.0,74.0,26.0,10.0,10476.0,129.0,151.0,1364.0,70.0,0.7551,0.4394,0.2727,0.0161,0.8461,0.6,0.0,1.8692,1.3424,0.7782,-0.7273,0.106,0.2432,1,0,Other_Faults
354.0,467.0,903537.0,903631.0,,,119.0,,16.0,125.0,1364.0,70.0,0.5191,0.4333,0.8319,,0.5355,0.7899,0.0,3.7795,2.0531,1.9731,-0.1681,-0.2972,1.0,1,0,Other_Faults
43.0,55.0,1230580.0,1230589.0,83.0,14.0,10.0,9452.0,101.0,127.0,1650.0,70.0,0.0521,0.2315,0.75,0.0073,0.8571,0.9,0.0,1.9191,1.0792,0.9542,-0.25,-0.1103,0.215,1,0,Other_Faults
877.0,888.0,1252347.0,1252357.0,72.0,13.0,10.0,8537.0,97.0,133.0,1650.0,70.0,0.9236,0.3455,0.9091,0.0067,0.8461,1.0,0.0,1.8573,1.0414,1.0,-0.0909,-0.0737,0.2173,1,0,Other_Faults
474.0,486.0,1352048.0,1352060.0,73.0,14.0,12.0,7241.0,86.0,118.0,1652.0,70.0,0.5738,0.4931,1.0,0.0073,0.8571,1.0,0.5,1.8633,1.0792,1.0792,0.0,-0.2251,0.2583,1,0,Other_Faults
1101.0,1116.0,1378026.0,1378057.0,278.0,32.0,33.0,23817.0,68.0,103.0,1654.0,70.0,0.6505,0.4022,0.4839,0.0091,0.4688,0.9394,1.0,2.444,1.1761,1.4914,0.5161,-0.3307,0.7474,1,0,Other_Faults
1563.0,1587.0,1398598.0,1398603.0,80.0,25.0,11.0,8595.0,97.0,117.0,1652.0,70.0,0.0787,0.3333,0.2083,0.0145,0.96,0.4545,0.0,1.9031,1.3802,0.699,-0.7917,-0.1606,0.2288,1,0,Other_Faults
300.0,312.0,1430061.0,1430075.0,83.0,15.0,14.0,9956.0,101.0,134.0,1652.0,70.0,0.3632,0.5059,0.8571,0.0073,0.8,1.0,1.0,1.9191,1.0792,1.1461,0.1429,-0.0629,0.2901,1,0,Other_Faults
102.0,119.0,1446788.0,1446835.0,409.0,65.0,53.0,47513.0,103.0,132.0,1654.0,70.0,0.1233,0.4881,0.3617,0.0103,0.2615,0.8868,1.0,2.6117,1.2305,1.6721,0.6383,-0.0924,0.9648,1,0,Other_Faults
138.0,151.0,1733458.0,1733471.0,102.0,15.0,13.0,10855.0,95.0,118.0,1650.0,70.0,0.1673,0.3965,1.0,0.0079,0.8667,1.0,0.5,2.0086,1.1139,1.1139,0.0,-0.1686,0.2914,1,0,Other_Faults
588.0,596.0,1751958.0,1751967.0,55.0,10.0,9.0,6243.0,96.0,127.0,1650.0,70.0,0.7127,0.2361,0.8889,0.0049,0.8,1.0,1.0,1.7404,0.9031,0.9542,0.1111,-0.1132,0.1773,1,0,Other_Faults
469.0,492.0,3881283.0,3881300.0,155.0,28.0,17.0,17114.0,92.0,129.0,1650.0,70.0,0.5685,0.6036,0.7391,0.0139,0.8214,1.0,0.0,2.1903,1.3617,1.2305,-0.2609,-0.1374,0.6438,1,0,Other_Faults
1300.0,1308.0,3976070.0,3976080.0,57.0,11.0,10.0,6396.0,97.0,126.0,1650.0,70.0,0.4146,0.2875,0.8,0.0049,0.7273,1.0,1.0,1.7559,0.9031,1.0,0.2,-0.1234,0.1852,1,0,Other_Faults
823.0,830.0,176554.0,176567.0,74.0,12.0,13.0,6557.0,76.0,102.0,1652.0,100.0,0.9952,0.1868,0.5385,0.0042,0.5833,1.0,1.0,1.8692,0.8451,1.1139,0.4615,-0.3077,0.1965,1,0,Other_Faults
1317.0,1327.0,222011.0,222032.0,145.0,16.0,21.0,13334.0,67.0,118.0,1650.0,100.0,0.3915,0.3095,0.4762,0.0061,0.625,1.0,1.0,2.1614,1.0,1.3222,0.5238,-0.2816,0.3509,1,0,Other_Faults
1067.0,1077.0,450677.0,450688.0,82.0,14.0,11.0,8485.0,90.0,116.0,1712.0,100.0,0.7418,0.2546,0.9091,0.0058,0.7143,1.0,1.0,1.9138,1.0,1.0414,0.0909,-0.1916,0.2173,1,0,Other_Faults
1386.0,1401.0,1299250.0,1299257.0,53.0,20.0,12.0,6554.0,113.0,141.0,1710.0,100.0,0.3614,0.4952,0.4667,0.0088,0.75,0.5833,0.0,1.7243,1.1761,0.8451,-0.5333,-0.0339,0.2116,1,0,Other_Faults
1162.0,1174.0,1895154.0,1895167.0,71.0,21.0,15.0,9944.0,131.0,151.0,1364.0,120.0,0.2786,0.5449,0.9231,0.0088,0.5714,0.8667,1.0,1.8513,1.0792,1.1139,0.0769,0.0942,0.2739,1,0,Other_Faults
971.0,980.0,659476.0,659488.0,78.0,13.0,12.0,8448.0,89.0,129.0,1652.0,80.0,0.8136,0.2778,0.75,0.0055,0.6923,1.0,1.0,1.8921,0.9542,1.0792,0.25,-0.1539,0.215,1,0,Other_Faults
1568.0,1578.0,698409.0,698420.0,89.0,12.0,11.0,8193.0,78.0,103.0,1652.0,80.0,0.0896,0.1909,0.9091,0.006,0.8333,1.0,1.0,1.9494,1.0,1.0414,0.0909,-0.2808,0.2173,1,0,Other_Faults
762.0,774.0,1519328.0,1519344.0,149.0,16.0,16.0,16217.0,95.0,125.0,1656.0,80.0,0.9203,0.224,0.75,0.0072,0.75,1.0,1.0,2.1732,1.0792,1.2041,0.25,-0.1497,0.3241,1,0,Other_Faults
21.0,74.0,,,784.0,66.0,54.0,82565.0,67.0,133.0,1648.0,80.0,0.0255,0.7209,1.0,0.0322,0.803,0.9815,0.5,2.8943,1.7243,1.7243,0.0,-0.1772,1.0,1,0,Other_Faults
1163.0,1171.0,2016193.0,2016200.0,52.0,8.0,7.0,6293.0,104.0,142.0,1620.0,70.0,0.5543,0.0714,0.875,0.0049,1.0,1.0,0.0,1.716,0.9031,0.8451,-0.125,-0.0545,0.1622,1,0,Other_Faults
331.0,347.0,2077064.0,2077074.0,88.0,17.0,11.0,10515.0,111.0,132.0,1692.0,70.0,0.3913,0.45,0.625,0.0095,0.9412,0.9091,0.0,1.9445,1.2041,1.0,-0.375,-0.0665,0.2792,1,0,Other_Faults
462.0,472.0,,,150.0,17.0,24.0,17768.0,105.0,132.0,1360.0,40.0,0.6794,0.375,0.4167,0.0074,0.5882,1.0,1.0,2.1761,1.0,1.3802,0.5833,-0.0746,0.3977,0,1,Other_Faults
788.0,800.0,,,110.0,13.0,12.0,12304.0,100.0,124.0,1360.0,40.0,0.8235,0.2361,1.0,0.0088,0.9231,1.0,0.5,2.0414,1.0792,1.0792,0.0,-0.1261,0.2583,0,1,Other_Faults
472.0,478.0,,,42.0,10.0,12.0,4998.0,112.0,125.0,1360.0,40.0,0.6941,0.3636,0.5454,0.0044,0.6,0.9167,1.0,1.6233,0.7782,1.0414,0.4545,-0.0703,0.1715,0,1,Other_Faults
853.0,861.0,,,66.0,8.0,10.0,7605.0,97.0,134.0,1360.0,40.0,0.7338,0.175,0.8,0.0059,1.0,1.0,1.0,1.8195,0.9031,1.0,0.2,-0.0998,0.1852,0,1,Other_Faults
860.0,866.0,,,49.0,9.0,13.0,5907.0,115.0,132.0,1360.0,40.0,0.7265,0.3194,0.5,0.0044,0.6667,0.9231,1.0,1.6902,0.7782,1.0792,0.5,-0.0582,0.1773,0,1,Other_Faults
727.0,739.0,587412.0,587452.0,289.0,35.0,40.0,30229.0,75.0,124.0,1374.0,40.0,0.9243,0.3979,0.3,0.0087,0.3429,1.0,1.0,2.4609,1.0792,1.6021,0.7,-0.1828,0.7659,0,1,Other_Faults
513.0,534.0,620622.0,620684.0,657.0,53.0,62.0,73236.0,71.0,132.0,1374.0,40.0,0.7467,0.4954,0.3387,0.0153,0.3962,1.0,1.0,2.8176,1.3222,1.7924,0.6613,-0.1291,0.9987,0,1,Other_Faults
995.0,1002.0,66318.0,66328.0,45.0,8.0,10.0,4552.0,93.0,118.0,1358.0,130.0,0.5243,0.3571,0.7,0.0052,0.875,1.0,1.0,1.6532,0.8451,1.0,0.3,-0.2097,0.1753,0,1,Other_Faults
419.0,424.0,91039.0,91046.0,25.0,7.0,7.0,2576.0,99.0,110.0,1360.0,130.0,0.6162,0.2857,0.7143,0.0037,0.7143,1.0,1.0,1.3979,0.699,0.8451,0.2857,-0.195,0.1441,0,1,Other_Faults
408.0,416.0,945792.0,945807.0,81.0,11.0,15.0,9462.0,107.0,125.0,1360.0,130.0,0.6,0.325,0.5333,0.0059,0.7273,1.0,1.0,1.9085,0.9031,1.1761,0.4667,-0.0874,0.2288,0,1,Other_Faults
329.0,336.0,1319063.0,1319076.0,68.0,11.0,13.0,7451.0,97.0,124.0,1360.0,130.0,0.4838,0.2528,0.5385,0.0052,0.6364,1.0,1.0,1.8325,0.8451,1.1139,0.4615,-0.144,0.1965,0,1,Other_Faults
453.0,471.0,1395724.0,1395753.0,366.0,34.0,29.0,37407.0,80.0,132.0,1360.0,130.0,0.6662,0.2988,0.6207,0.0132,0.5294,1.0,1.0,2.5635,1.2553,1.4624,0.3793,-0.2015,0.8123,0,1,Other_Faults
1223.0,1235.0,456228.0,456249.0,193.0,19.0,21.0,19028.0,66.0,125.0,1360.0,40.0,0.1838,0.2341,0.5714,0.0088,0.6316,1.0,1.0,2.2856,1.0792,1.3222,0.4286,-0.2298,0.417,0,1,Other_Faults
438.0,455.0,627768.0,627803.0,415.0,29.0,37.0,45783.0,82.0,127.0,1360.0,40.0,0.6441,0.3025,0.4857,0.0125,0.5862,0.9459,1.0,2.6181,1.2305,1.5441,0.5143,-0.1381,0.8756,0,1,Other_Faults
1075.0,1084.0,385913.0,385922.0,54.0,12.0,10.0,6634.0,114.0,133.0,1366.0,,0.4129,0.3333,1.0,0.0066,0.75,0.9,0.5,1.7324,0.9542,0.9542,0.0,-0.0402,0.1862,0,1,Other_Faults
1073.0,1078.0,372724.0,372744.0,73.0,15.0,20.0,8836.0,110.0,134.0,1356.0,,0.41,0.27,0.25,0.0037,0.3333,1.0,1.0,1.8633,0.699,1.301,0.75,-0.0544,0.2061,0,1,Other_Faults
296.0,310.0,1731318.0,1731347.0,224.0,34.0,30.0,26255.0,108.0,127.0,1690.0,70.0,0.3503,0.4483,0.4828,0.0083,0.4118,0.9667,1.0,2.3503,1.1461,1.4624,0.5172,-0.0843,0.6663,0,1,Other_Faults
890.0,944.0,2008592.0,2008620.0,345.0,86.0,56.0,45673.0,123.0,143.0,1694.0,70.0,0.8855,0.7718,0.5185,0.0319,0.6279,0.5,0.0,2.5378,1.7324,1.4472,-0.4815,0.0343,0.9997,0,1,Other_Faults
893.0,907.0,3264755.0,3264786.0,263.0,31.0,31.0,28320.0,86.0,126.0,1690.0,70.0,0.9266,0.394,0.4516,0.0083,0.4516,1.0,1.0,2.42,1.1461,1.4914,0.5484,-0.1587,0.7065,0,1,Other_Faults
899.0,907.0,3283148.0,3283163.0,68.0,12.0,15.0,7836.0,107.0,127.0,1692.0,70.0,0.9279,0.4333,0.5333,0.0047,0.6667,1.0,1.0,1.8325,0.9031,1.1761,0.4667,-0.0997,0.2288,0,1,Other_Faults
1333.0,1347.0,1436808.0,1436820.0,121.0,17.0,12.0,11890.0,67.0,125.0,1356.0,40.0,0.0133,0.2798,0.8571,0.0103,0.8235,1.0,0.0,2.0828,1.1461,1.0792,-0.1429,-0.2323,0.2901,0,1,Other_Faults
340.0,352.0,573781.0,573792.0,103.0,14.0,11.0,11535.0,85.0,133.0,1694.0,80.0,0.4014,0.2197,0.9167,0.0071,0.8571,1.0,0.0,2.0128,1.0792,1.0414,-0.0833,-0.1251,0.2432,1,0,Other_Faults
899.0,906.0,844907.0,844932.0,139.0,14.0,25.0,16593.0,108.0,133.0,1356.0,40.0,0.6637,0.2057,0.28,0.0052,0.5,1.0,1.0,2.143,0.8451,1.3979,0.72,-0.0674,0.2998,0,1,Other_Faults
633.0,641.0,341132.0,341158.0,139.0,13.0,26.0,10685.0,61.0,,1362.0,,0.9295,0.3317,0.3077,0.0059,0.6154,1.0,1.0,2.143,0.9031,1.415,0.6923,,0.3479,1,0,Other_Faults
1277.0,1290.0,396403.0,396420.0,161.0,17.0,17.0,11803.0,41.0,,1364.0,,0.1085,0.2715,0.7647,0.0095,0.7647,1.0,1.0,2.2068,1.1139,1.2305,0.2353,,0.3678,1,0,Other_Faults
1013.0,1032.0,3552722.0,3552733.0,168.0,19.0,11.0,15757.0,61.0,124.0,1360.0,,0.4823,0.1962,0.5789,0.014,1.0,1.0,0.0,2.2253,1.2787,1.0414,-0.4211,-0.2673,0.3494,1,0,Other_Faults
1043.0,1106.0,4163671.0,4163699.0,980.0,80.0,46.0,92750.0,24.0,133.0,1356.0,,0.3687,0.4444,0.4444,0.0465,0.7875,0.6087,0.0,2.9912,1.7993,1.4472,-0.5556,-0.2606,0.9999,1,0,Other_Faults
589.0,601.0,4201928.0,4201948.0,150.0,19.0,20.0,15635.0,81.0,126.0,1356.0,,0.8687,0.375,0.6,0.0088,0.6316,1.0,1.0,2.1761,1.0792,1.301,0.4,-0.1857,0.3977,1,0,Other_Faults
772.0,1006.0,4313950.0,4314267.0,,,,,46.0,135.0,1358.0,,0.5184,0.7328,0.7382,,0.2586,0.5437,1.0,4.2971,,2.5011,0.2618,-0.2248,1.0,1,0,Other_Faults
630.0,649.0,,,249.0,32.0,31.0,17250.0,49.0,,1356.0,,0.9292,0.5632,0.6333,0.014,0.5938,0.9677,1.0,2.3962,1.2787,1.4771,0.3667,,0.8563,1,0,Other_Faults
483.0,512.0,,,206.0,41.0,21.0,25181.0,104.0,143.0,1632.0,,0.5919,0.5264,0.5172,0.0178,0.7073,0.7143,0.0,2.3139,1.4624,1.1761,-0.4828,-0.045,0.7079,1,0,Other_Faults
705.0,727.0,,,282.0,38.0,27.0,30746.0,77.0,126.0,1356.0,,0.9277,0.4427,0.9565,0.0162,0.5789,0.8518,1.0,2.4502,1.3424,1.3617,0.0435,-0.1482,0.7955,1,0,Other_Faults
317.0,337.0,,,206.0,27.0,28.0,22484.0,95.0,127.0,1614.0,,0.3928,0.6321,0.7143,0.0124,0.7407,1.0,1.0,2.3139,1.301,1.4472,0.2857,-0.1473,0.8479,1,0,Other_Faults
847.0,852.0,1689271.0,1689336.0,250.0,16.0,65.0,28818.0,106.0,125.0,1353.0,70.0,0.7406,0.2308,0.0769,0.0037,0.3125,1.0,1.0,2.3979,0.699,1.8129,0.9231,-0.0994,0.5378,0,1,Other_Faults
23.0,32.0,1748216.0,1748249.0,170.0,28.0,33.0,16182.0,84.0,109.0,1333.0,40.0,0.0345,0.4276,0.2727,0.0068,0.3214,1.0,1.0,2.2304,0.9542,1.5185,0.7273,-0.2563,0.4913,0,1,Other_Faults
